review_id,place_id,user_id,rating_individual,review_text,time
3068,772,Saul Palomino,5,"My wife and I were happy that we decided to visit this museum this week. A few sections are not accessible, but due to the recent APEC summit, they have decided to go all in and they are currently exhibiting a few pieces they never exhibited before. There are pieces not even Peruvians have seen yet so, quality over quantity is the key. Last chance to see them too, as the museum will fully close for renovations at the end of February, and will not reopen until 2027-28.
A real Tumi, several gold and silver pieces and the best preserved textiles we've had the chance to see, are only a few of the elements that make this a worthy visit. Additionally, this museum has the real Estele Raimondi, one of the most important peruvian monoliths that still exists.
To finish, you will also get to see a well preserved colonial mansion, with original floors and a beautiful garden.

Last notes:
1. There are two entrances to the museum. Start your visit through the second one, that leads to the ""Casona"". This is the one that has most of the things that can be seen at the moment. Once you finish there, you can go to the main one (way less things to see atm), but mandatory if you want to see the Estele Raimondi.
2. Most of the texts are not translated in English, but it is what you could expect when visiting a non-English speaking country. It is part of the experience when visiting a foreign country.
3. There are a few breweries near the museum you can visit after, especially the traditional Queirolo Tabern, which has traditional food and drinks.",9 months ago
3069,772,Prabhdeep Singh,5,"Nice and quite place, good place for history lovers.
You don’t need to buy any tickets.",5 months ago
3070,773,Saikhnaa,4,Little square with a flagpole and lots of people learning how to dance or exercising in the evening.,a year ago
3071,773,Kieran Proctor (In Lovely Blue),5,"Plaza de la Bandera: This plaza is dedicated to the national symbols of Peru. Here, you can learn about the history of the Peruvian flag, designed by José de San Martín, read excerpts from the national anthem, and find information about the Peruvian coat of arms. A special celebration takes place here every June 7th for Flag Day.",4 months ago
3072,773,Johnny S. Angulo Rueggeberg,4,"For all Peruvians it is a special place, in addition, June 7 is the day of the Peruvian Flag, and a Military Parade is held.
It's an open place (square)",2 years ago
3073,773,Elisa Renteria,5,I love this place it so cool and pecefull,6 years ago
3074,773,Mari Man,4,Nicefood. Place and very good fiod.,a year ago
3075,774,Abraham Videos,4,It has a good collection of one of the best animes and has won a record guiness twice. It is just a room in the third floor. It was exciting if you a fan of Saint Saiya of course.,8 years ago
3076,774,Jim Roberth,5,"If you are in Lima and you're a Saint Seiya follower, this place is a must to visit, very kind and nice  people will guide you, I will be back there.",7 years ago
3077,774,J. Andres Alves,4,"Free museum dedicated to the largest saint Seiya collection in the world according to the Guinness world records.
Lots of toys and memorabilia.
Very interesting",2 years ago
3078,774,Gustavo Santiago,5,Very legal,6 months ago
3079,774,AB White Pte Ltd Singapore,5,Historical atitude which explain many more about city,6 years ago
3080,776,Rosario H.C.,5,"Very nice and cozy, a suitable place for your big events...birthdays, weddings, etc.",a year ago
3081,776,milly Alexia2015,5,"A very quiet place to relax, enjoy the pool or the playground with your children... the grill is very well equipped and the rooms are very cozy... great!!!",4 years ago
3082,776,Theo Christian Torres Salas,4,Excellent place to spend the day.,2 years ago
3083,776,GISELLA JIBAJA,5,"Excellent, spacious, with a pool, ideal for spending a weekend or a day with friends",6 years ago
3084,776,Deborah Chávez,4,Quiet location quite far from the city. There's ample parking nearby. Nice!,5 years ago
3085,777,Lhoris Mirakrana,2,It's a beautiful place... but too expensive for not having a water poll. Good if you are planning going just too have a time from 6:00 pm to 1:00 pm next day.,5 years ago
3086,777,Antonio Montesinos,3,"Quite rustic
Old towels in the room
Low-quality toilet paper
An adult woman was the only employee I saw
She cleaned the rooms, prepared and served breakfast, acted as a doorman, and I even saw her as a gardener
They cut off the water at night and did a few other things
I wouldn't return",11 months ago
3087,777,Renzo Burga,1,"The hotel has a lot of silly, outdated rules, and they want to charge you even for breathing.

The restaurant food is bad and very expensive. (Don't get the lasagna.)

The pool is for children, very very small.

The showers have very little hot water, so bathing was frustrating.

There was no cable the first day, and the other days they cut it off at midnight.

There is a barbecue area, but like I said, they charge you for everything, and quite a lot.

There are time limits for arrival and/or departure at night, which is ridiculous; I'm a paying guest, not a prisoner.

The owner is nice, but it doesn't make up for the terrible time we had.

Maybe if you have kids it's worth it, but for a couple, it's not recommended.",7 years ago
3088,777,Carolina Cruz,2,"To begin with, what they rent are not bungalows, they are normal rooms, the water pressure in the shower is zero and when it comes out it is either very hot or cold, the water in the sink comes out dark, the blankets were stained and they advertise a pool that is mini and it is obvious that it is not maintained, the games for children and adults are old and in poor condition, what they charge is really exaggerated for what they offer.",9 months ago
3089,777,Marco Arellano,1,"The hotel has very old rules. You can't enter the hotel after 10 p.m.
It's a rural place for grilling, but they charge for using the grills.
They charge for cutlery, plates, and glasses.
The grills they can only do are after 6 p.m. If you want to cook your own lunch, you can't.
If someone visits you during the day, they charge you 50 soles per guest from 12 p.m. to 5 p.m.
The ""pool"" is a shallow pool that was filled with three people.
The infrastructure is poor and in poor condition.
Not recommended.
Being at this hotel, I felt obligated to arrive at the time they said, and my roommate had to sleep somewhere else since he arrived after the time they imposed.

We will never return there.",7 years ago
3090,778,Jorge Antonio Chiarella,1,"I only stayed outside, as they've put up metal gates and padlocked latches, making access difficult. There's no disabled access, but from the outside you can see the well-kept gardens.",6 years ago
3091,778,Salud Naturopatica y Bioenergetica MERCURY,5,Beautiful,6 years ago
3092,778,Stephanie Ho,5,,a year ago
3093,778,SRlemon,5,,a year ago
3094,780,Luis Villanueva,5,,a year ago
3095,781,Analu Lopez,5,"The accommodation is very nice, and they really care for and play with the dogs. They take great care of them and are very attentive. The staff is super friendly and in constant communication with the owners. Flash always comes back very happy and tired from so much playing!",2 months ago
3096,781,Pablo Merino,5,"Cala and Mango always enjoy their stay at Litospet. I know this because every time they pick them up, they're so happy and run back to the vehicle 😌.
They're a very professional and attentive team. They keep me updated daily on how my little ones are doing, sending me photos and videos. This gives me so much peace of mind whenever I have to travel for work. Plus, with the new bathroom service, they come home clean and happy.
100% recommended!!!",5 months ago
3097,781,Vanessa Peralta,5,"The service offered met my expectations. Cotito was very happy at the daycare with his friends.
Another thing I loved was that they sent me information (photos and videos) about my little one. Their response time to any questions I had was super fast and attentive.
Litospet has become one of my baby's favorite places, thank you so much! 🤗🙏🏼👏🏻",10 months ago
3098,781,Victor Rodriguez,5,"I travel occasionally, and there's no place I feel safer leaving my dog. They're excellent service, and they're always in touch. I have no complaints, and I know that if my Summer could talk, she'd always ask me to take her to see the friends she's made there. Congratulations, and I hope I can continue to count on you. Thank you.",10 months ago
3099,781,Bari David Gloria Garcia,5,"Excellent experience for Kira!

I couldn't be more grateful for LitosPet's service. From the very beginning, they made me feel safe leaving my dog ​​in their care.

The staff is incredibly friendly and professional, showing great love for animals. I loved receiving daily updates, photos, and videos of my dog ​​enjoying games.

I recommend this place to anyone looking for a reliable and loving place to leave their furry friends.",10 months ago
3100,782,cristina Susaya Aragón,5,"Very good, the owners are super friendly, everything is very beautiful 10 out of 10",a year ago
3101,782,Jose Abraham Cruz Infante,5,"A very cozy and spacious place, really nice.",a year ago
3102,782,Junior Herrera Alarcon,5,,a year ago
3103,782,Anne Morales,5,,4 months ago
3104,782,Saúl Zapata Palacios,4,,9 months ago
3105,783,Miguel R R.,5,"It's was a very special place to spend some time with the family, but there are too many mosquitoes and that is very annoying.",3 years ago
3106,783,Patsy La Torre,5,Great place for kids and adults.  Great food!,5 years ago
3107,783,Daniela Y. Márquez P.,5,"It's a very cozy country restaurant. The food usually arrives quickly, but if it takes a while, you can bring the little ones along to play games, making the wait more enjoyable for them. The nice thing about the weekends is that there are various activities like magic, balloon twisting, and more! We love going as a family. The prices aren't that high, and the seasoning is delicious.",2 years ago
3108,783,Stay Healthy,4,"Nice place, but the children's playground equipment isn't safe. The food is delicious, the drinks are good, the chicken could use a little flavor. But everything else is delicious. The service is good, but could be better. The only thing I would add is security to the children's playground equipment; there were exposed wires behind the inflatables, and no one was supervising.",7 years ago
3109,783,jean paul soler sandoval,5,"Good place to go out of Lima, the menu is limited, recommend the BBQ bacon and pizza, they have all you can eat BB chicken, although it took 1 hour to take into account, average tickets per dish S/60",3 years ago
3110,784,Bodegá Rincon,5,I recommend,2 years ago
3111,786,Nicol Vásquez Fernandez,5,,8 months ago
3112,788,Marianela Cruzalegui,5,"A lovely, spacious country location, with a well-kept lawn and garden, with a pool, excellent for holding events, I loved it!!",11 months ago
3113,788,CARLOS JAVIER RAFAEL CHAVEZ,5,"Spectacular, good service, friendly people.",3 years ago
3114,788,Joaquin Orejuela,5,,3 years ago
3115,788,Carlos Miguel Diaz Montes,5,,4 years ago
3116,792,luis delgado,2,Needs improvement...A Lot!!!,6 years ago
3117,792,Anita Fernandez Prada,5,Great !,6 years ago
3118,792,Mibzar Colmenarez,5,Amazing park,7 years ago
3119,792,walter floresw,4,Relax,6 years ago
3120,792,Bruno Chaud,5,Full fronton,6 years ago
3121,793,A Traveler,1,This entire public area has been privatised!  You can't get in at all.  How corrupt is this?,3 years ago
3122,793,Claudia Deborah Fernandez Fernandez-Cabero,5,"Just stepping into this place takes away my stress, I enjoy watching the sea and the sunset to the fullest 💕",4 years ago
3123,793,Gilberto Teixeira,5,One of the best corners of the city. To show a button,3 years ago
3124,793,Antonio García,4,"This corner of the Lima district of Chorrillos is an almost hidden place in this part of the Peruvian capital. When the beautiful Pedro de Osma avenue takes us to the district boundary between Barranco and Chorrillos, to the right are the streets that access this sector that houses beautiful houses, some from the beginning of the 20th century, including the summer house of former president Billingurst. It is a completely residential area so you will not find anywhere to eat. Ideal for walking and cycling. The view towards the sea is beautiful, you can see, among others, Pescadores beach and Morro Solar. Its approximately 500 meters of route culminate in the old ""Chalet"" school of the religious of the Sacred Heart.",4 years ago
3125,793,ro coronado,5,An oasis of tranquility,a month ago
3126,794,Graeme Riddell,5,"We only came in for drinks at lunchtime, drawn in by the beautiful building. We sat at the cozy bar upstairs in this vintage hacienda and watched the locals fill the place and enjoy amazing steaks. We’re English, staff were brilliant and accommodating. Wonderful Pisco Catédral for no more than the price in any bar in  Barranco. Highly recommend at any time!",3 years ago
3127,794,Rosita D'Martínez,5,"Great food and drinks, anticuchos? the best !!!!",2 years ago
3128,794,Mili Romo,5,Excellent service and the best food 👍🏻😋👏🏻,11 months ago
3129,794,Marianella Augustus,5,"Very good restaurant, my family and I enjoyed.",a year ago
3130,794,C. Alons Marin Walde,5,"It's been a wonderful experience. The staff is very kind and thoughtful; they care every detail of your staying. The food is extremely yummy and they have really good desserts.
Plus: the view is spectacular
Totally recomend this restaurant I will go back in my next visit to Lima, congratulations for such a nice place.",6 years ago
3131,795,ENRIQUE VAN OORDT CUADRA,5,"Nice venue for the development of Basketball ⛹️‍♂️🏀🇵🇪, although the local Sub 15s succumbed to the BASKET CENTER Club.",3 years ago
3132,795,GIANINA MARITZA YACONO LLANOS,4,"They are incredibly supportive and competitive in friendly, simple sports without sacrificing quality and efficiency. Congratulations. Services are maintained and in good order. The basketball court is better attended to for athletes. Very good vision and conduct. Congratulations.",2 years ago
3133,795,Bulmaro Antonio Noguera Cortez,4,"It's a fairly complete gym. It has very well-maintained facilities designed to achieve the best possible performance during a training session or a match. It has bleachers so you can comfortably watch any sporting event. Ventilation could be improved. But overall, the facilities are quite good.",6 years ago
3134,795,Stevens Uzcategui,3,The stands are a bit uncomfortable for the spectators.,a year ago
3135,795,Luis O Vargas,5,Very good court. Now it has a floating floor,a year ago
3136,796,Marco Polo Quevedo,5,"Excellent service, fast, very affordable prices, excellent food.",6 months ago
3137,796,Madeleine Sthefany Najera Quispe,4,"The service was very good. I ordered a chicken causa, it was delicious, fresh, and well served.",9 months ago
3138,796,Hector Castro,5,One of the best places with good service and atmosphere; recommended,a year ago
3139,796,athenas tello,5,Very good!,a year ago
3140,796,Gerardo Matos,1,The taste of the food is not compatible with the price,9 months ago
3141,797,Frankie Rojas,4,This place is interesting. I don't have more opinion about that.,6 years ago
3142,797,West LA,3,Not much to see,4 years ago
3143,797,Jeyson Ramirez,5,Great,6 years ago
3144,797,César Fernándo Pinto Paredes,5,Super,5 years ago
3145,797,Lissette Andrade,3,"Very nice, fresh, good view; I suggest placing a seat, for a better stay and enjoyment. There should also be a specific place for pets, since they leave excrement scattered; there are responsible owners who carry bags, but others ignore the detail. Overall pleasant, recommended",a year ago
3146,798,Valdemar Enrique,4,"It's a pleasant place to exercise and spend time with the little ones, but at night, and especially on weekends, the place fills with addicts who shamelessly spread the smoke from their joints, which is quite unpleasant. Currently, as of June 28, 2022, many of the children's playground equipment is being repaired and remodeled.",3 years ago
3147,798,Paul A. C.,4,"Ideal place for children to have fun... Everything for them, they can draw, for rent, paint, also 4 types of games for them to have fun, ample parking, the beach is dangerous for bathing, it is rough, but they can walk in the sand and play in it... A little slap on the wrist to the municipality for cleaning but you have to collaborate with it.... Very good for children.",2 years ago
3148,798,Jorge Febrero,5,"Very pretty, especially for going with children. It faces the sea, has beautiful scenery, a special jogging track, lots of children's games, a beach volleyball court, and a fronton. Areas with synthetic grass. Everything is very beautiful.",3 years ago
3149,798,Silvia Karen Gonzales Suchero,5,"It's excellent, it has changed a lot and there are many things to have fun even for children and to be with the family.",2 years ago
3150,798,Cali Lopez (clopz),4,"Good place to have fun, but lacks a little maintenance",a year ago
3151,799,Luis Aguado matos,4,The area is very nice and go in a group to walk for a while in the afternoon,5 months ago
3152,799,antonya HC,4,"The beach is beautiful, visitors leave a lot of trash...very safe.",a year ago
3153,799,Jose miguel Santamaria Relaiza,5,"Excellent, pleasant and good view.",2 months ago
3154,799,Maria Elena Maldonado Santa Cruz,5,"Kayaking in Los Pescadores, excellent and fun experience, ignoring the attention of the hosts while kayaking, blurs the experience.",5 months ago
3155,799,Karlybelli Cáceres,4,"Spectacular place, I enjoyed it a lot with my family with a wonderful view.",a year ago
3156,800,Jose Nassi,4,"Good place for fast food, pleasant, quiet, ventilated, good service.",a year ago
3157,800,Iris Suana Chavez Rada,5,"Today, Tuesday, enjoy a tasty lamb broth.",2 years ago
3158,800,Edwin Herrera,5,Very good from 1 to 10 a 9,4 years ago
3159,800,EVELIN PEREZ,5,very rich super delicious 🤤,4 years ago
3160,800,Josue Perez,5,,a year ago
3161,801,YENNY LOURDES TTITO HURTADO,4,,a month ago
3162,801,Jorge Guille CB,5,,3 years ago
3163,802,Maria,5,Excellent cultural centre with different exhibitions all year. Very interesting. Highly recommended.,5 months ago
3164,802,George “Geological” Lin,5,Interesting building. Was free for me to visit although there were not much in exhibit the day I went.,10 months ago
3165,802,Samantha S,5,You can always find a good exhibit here. This time they were showing student art work from a Faber Castell competition and I really enjoyed it. Very creative and interesting. Other times I have seen photography exhibits that are pretty cool. Always a good place to stop by while exploring Miraflores. Make sure to stop by. They have a couple of spaces/galleries so make sure to check both of them.,6 years ago
3166,802,Anna Danielian,4,Really interesting cultural center with great art exhibits. The entrance is free.,a year ago
3167,802,Jonatan Tisnado,5,"Very receptive personnel, who was available to provide accommodations like extra chairs and wi-fi.",a year ago
3168,803,Simon Heath,5,Excellent exhibition. As someone who has been involved in architectural design for a chunk of my career I loved the displays,a year ago
3169,803,gerard kelly,2,None of the Salas had anything to see. There was a Metal Rock display in one Sala..talk about surreal..in a Museum of Peruvian culture..it was laughable...the visit there was a waste of time. You would expect more from a National Museum in peak tourist season..the notion of stragic planning does not exit here.,5 years ago
3170,803,Maynard Dodson,4,They have a nice exhibition space where they usually have some works of art for public viewing. There is no admission fee and it appears to be open 7 days a week.  Stop by if you are in the area,a year ago
3171,803,Alvydas Glodenis,5,Liked it a lot! There was an exhibition of university achitecture graduates' work - impressive. 5 topics and all exhibits exceptional in their own way.,5 years ago
3172,803,Alejandro Villena Saldaña,5,"A cultural place, about peruvian art, arquitecture and literature.",7 years ago
3173,804,Carol de Ferreyros,5,"Great exhibits, theatre and classes in various locations in Lima and Perú.",3 years ago
3174,804,Raúl Villanueva,5,"Great theater, and a fantastic art gallery.",2 years ago
3175,804,Oscar Canepa Rondo,4,It's a nice place to visit,3 years ago
3176,804,David Hochman,5,Nice place with art presentations,6 years ago
3177,804,J Erick Ramos,4,Is a good place to learn english,6 years ago
3178,805,Eduardo Rivera,4,Great breakfast,a year ago
3179,805,Flaviorum HM,5,Even the neighbors were singing on their terraces. It was all great.,4 months ago
3180,805,Pamela Mendo,5,"Today is World Theater Day with incredible, free performances. The venue is beautiful, and the best part is outdoors.",3 years ago
3181,805,Maria Elena Zapata Villar,4,I'm announcing that the cafe has closed. There will be a new concessionaire.,2 months ago
3182,805,Lester Trelles,5,Very good for enjoying movies 🎥 concerts and theater 🌻,7 months ago
3183,806,Diego Marcos,5,"A Perfect place for study, pray and meditate",7 years ago
3184,806,CESAR GALVEZ GUTIERREZ,4,Excellent place to discuss theological and general cultural topics.,a year ago
3185,806,Imanol Luna,5,"Good training, cozy atmosphere, you feel at home",a year ago
3186,806,Arturo Pintado,5,"It is not a public place, but a university residence, where the formation of young university students according to the spirituality of Opus Dei is sought.",5 years ago
3187,806,Antonio Pinedo,5,Excellent place to receive training and improve as a person,6 years ago
3188,807,Mestral Official,4,The building is built on a great architecture and you can get the feeling that you are leaving from the present time. It's a great place for everything especially if you are going to event.,6 years ago
3189,807,Aldo Arias,5,Ok,2 years ago
3190,807,Kike A,4,Excellent!,6 years ago
3191,807,Alexis Pereda Díaz,5,"⭐️⭐️⭐️⭐️⭐️
A space that promotes high-quality art, culture, and thought. The University of Piura Cultural Center is a meeting point for reflection, creativity, and dialogue. It offers exhibitions, concerts, plays, workshops, and conferences that enrich the city's cultural life.",2 months ago
3192,807,Meke Garay,4,A good proposal for a cultural center in Miraflores. They should rescue a somewhat abandoned house in the district and open it to the public in part. I hope the announced exhibitions will arrive.,6 years ago
3193,808,Christian Fraioli Huerta,5,"It has ongoing activities for children and adults, as well as a food court for the community. It's enjoyable.",10 months ago
3194,808,Carlos Pascasio,5,Excellent experience,a month ago
3195,808,Floreria Lilly,5,It is an excellent cultural center where children and young people participate in different art expressions.,2 years ago
3196,808,Gina Gal'Lino,5,"Great for community gatherings and there's a burger truck, great!!",2 years ago
3197,808,Buffer Peru,4,Lack of courses and local maintenance,a year ago
3198,809,Doménico Becerra,5,"This is my first time here for math classes, and it went quite well. The atmosphere is pleasant and helps you immerse yourself in your studies. Plus, they have many programs that strongly support the teaching.",5 years ago
3199,809,Vanesa Sandoval,5,"A real success... my nephew from Alpamayo goes with his friends and has improved noticeably in math and chemistry. The best thing is that the classes are personalized and the teachers are super educational.
I highly recommend it... :)",7 years ago
3200,809,Marcelo Zapata,1,"Bad teaching, plus its administrative staff and teachers are not treated well. Their teaching is not useful to be able to enter the university of Lima or whatever they offer you.",7 years ago
3201,809,Wall Trade Investing,5,"Excellent academy, very good teachers, psychologists, and the staff in general is A1.",3 years ago
3202,809,Jorge Zapata Gil,4,"As a parent, you provide me with timely information on how they are doing academically in their courses.",6 years ago
3203,810,Carlos Alfredo Bz,5,Cool,6 years ago
3204,810,Ale M,5,"A tremendous professor, one can talk to him and expand on knowledge, the place is also cozy and clean.",a year ago
3205,810,Renato Villegas Tapia,4,"Various courses, good location.",2 months ago
3206,810,CPC Edwin F. Izquierdo P.,5,"Today was my first class and I had a very good impression and experience, recommended.",11 months ago
3207,810,Silvana Real,5,"It's a good place, an excellent school that offers classes in philosophy of life, yoga, and public speaking. They teach the teachings of different philosophers, based on brotherhood and ideals to improve both as a person and in the world.",5 years ago
3208,811,Roxana S,5,Great place to take classes,2 months ago
3209,811,Roxana Reyes,4,"It offers different kinds of activities such as theater, dancing, handy crafts etc. In addition, its library is so quiet to study",8 years ago
3210,811,Armando Balbuena Ocaña,5,Friendly place and look and feel,a year ago
3211,811,Jesu Musica,5,Very good,7 years ago
3212,811,Juan Luis Valdiviezo Rubio,5,Extraudinariamente expectacular,7 years ago
3213,812,Rosario Vásquez,5,Excelntee,4 years ago
3214,812,Trilce Micaela,5,"Every year they hold the International Theater Festival in El Agustino, which takes place in the Huanca Forest Park, its headquarters.",8 years ago
3215,812,Yosthom Thatho,5,It's a very fun and attractive place. It's very spacious and free to do things.,8 years ago
3216,812,Pamela Paredes,3,"It's very easy to buy things without having to leave the area, but sometimes there's a lot of noise from the garbage truck.",7 years ago
3217,812,TH3 Biker,4,"Good place, it is quiet and in good areas",6 years ago
3218,813,Patricia Lorena Montes Lara,4,Excellent multi-space artistic proposal.,4 months ago
3219,813,Jennifer Blaz,5,,3 months ago
3220,814,Kampi Mindreau,5,Nice place,6 years ago
3221,814,Giancarlo Cañola,5,"Cool, straw..",6 years ago
3222,814,Walter Jabo,5,Pretty.,8 years ago
3223,814,Sweet Nana,5,Well,7 years ago
3224,814,Patricia Santiago,4,😁😁😁,6 years ago
3225,815,Rosa Guevara,5,The best place,a year ago
3226,815,Antonio Lorenzo,5,"Good morning Fr, I would like to contact you but I cannot use the telephone number indicated here... Could you tell me how to contact you and pay you a visit... Thank you.",a year ago
3227,815,Cesar Farfan Delgado,5,"An excellent place, perfect for mystical, philosophical, and scientific studies. One of the oldest traditional initiatory orders in the world.",12 years ago
3228,815,ALICIA ALIAGA,5,It is a wonderful place of learning. Knowledge of the principles and laws of nature. Love of God and Deep Peace.,6 years ago
3229,815,Safety & Health Support SAC,5,"Excellent place, cozy and with a lot of knowledge",2 years ago
3230,816,Gabriel T.,4,"Pretty nice place, I studied for a while and they treat you well with patience, although the price may be a little high but it's worth it.",6 years ago
3231,816,Diego Leguia Zavala,2,"I loved it, but they should make themselves visible and put up more posters in the academy.",6 years ago
3232,816,isa Sz,5,Good programming of free events,7 years ago
3233,816,Violeta,5,,2 months ago
3234,816,jose antonio navarro palza,5,,a year ago
3235,817,Ana Vergara,5,"Love this cultural center, super central, great selection of movies, great spot for plays too. Cafeteria is also nice with seating inside and outside. The gallery is thoughtfully curated.",a month ago
3236,817,Fausto Antonio Huaman Adama,5,"It's a good experience, if you like cultural and artistic place, it's your place...",6 years ago
3237,817,Diego Echeverri Garcia,5,The perfect place to enjoy the art and share,2 months ago
3238,817,balooko31,5,"Nice exhibition, worth checking out.",a year ago
3239,817,Mateo Hervas,4,The movie theater offers movies that are not massively distributed. The sound quality is good. The confort of the seats could be better,a year ago
3240,818,jose vadillo,5,"Great place for a theatre tin
Me!",2 months ago
3241,818,marco roncagliolo,5,"This Cultural Center has a library and a gallery of art, which are great.",6 years ago
3242,818,Beatriz Padilla,4,Nice place well equipped,6 years ago
3243,818,Sabina Aimar,5,Very good,6 years ago
3244,818,Patricia Rodrigues,5,Lindisimo,3 years ago
3245,819,Valentin Malakhov,5,nice kids theatre,8 years ago
3246,819,Carlos Eduardo Mejía Sarmiento,5,"This cultural establishment, located in El Olivar de San Isidro, is very beautiful and peaceful. I attended a very interesting modern art exhibition there at the end of August 2025. I highly recommend it!",3 weeks ago
3247,819,Valentina Hidalgo,5,The Cultural Center has a beautiful room where girls and boys can practice ballet classes in the afternoons.,5 months ago
3248,819,Walter Martin Prado Silva,5,"I loved it. It's a beautiful concert hall, small but meets all expectations. Easy to get to from Arequipa Avenue via the blue corridor.",a year ago
3249,819,Luis Zavaleta Magia,5,"The first time I went to the theater downstairs next to the art gallery and the show was very good, they do an activity called ""Children's Hour"" on Tuesdays at 5 pm, they previously published it on the Facebook page of the municipality of San Isidro....well, the facilities are super good and today I went to the zoom room to present my magic show, everyone was super friendly and attentive, the room was very good for the show!",2 years ago
3250,820,Sun “Bucky” Times,5,"Love the architecture of it, nice green areas around, lots of trees near by to provide fresh oxygen for that early morning run through a historic place.",8 years ago
3251,820,Monica Palomino,5,"The Municipal Palace is a welcoming place steeped in history, with various exhibitions open to the community where artists share their work with the public. A perfect place to visit.",in the last week
3252,820,Carlos Rafael García Escalona,5,"It is a beautiful, well-preserved and decorated mansion that supports cultural promotion in the San Isidro District and the city of Lima. It offers art exhibitions, cultural workshops, and recitals. It is part of a cultural, ecological, and tourist circuit in El Olivar Park. It also offers an excellent café.",6 years ago
3253,820,Jaime Alcántara Alegría,5,"Located in the heart of Olivar, next to the small lagoon, it's a small but spectacular space for promoting art in San Isidro.

It has a permanent art exhibition, and on the second floor, painting and music teaching spaces.

Living near the San Isidro Cultural Center was one of the best experiences of living in Lima.",6 years ago
3254,820,Paul Rios Ruiz,5,"On this visit for the bicentennial of Peru, the municipality of San Isidro exhibits paintings of famous people of Peru, heroes of independence, as well as all the mayors.",4 years ago
3255,821,Juan carlos Duenas mendoza,5,cool,a year ago
3256,821,Sonia Cristel Huamani Ceron,5,"It's a beautiful place, with nice infrastructure, admission is free, and there are several summer workshops.

Regarding the museum, it's located on the first floor. Admission is free. First, they show a 5-minute video, then the tour guide begins her explanation, which can last approximately 45 minutes. In my case, I didn't have to make any advance arrangements; I just went, and the guide was available.

1. GUIDED TOURS OF THE MUSEUM
MONDAY TO SATURDAY
9:00 AM - 1:00 PM / 2:00 PM - 5:00 PM
ARRANGE YOUR TOUR AT 979643976

2. CESAR VALLEJO MUNICIPAL LIBRARY
MONDAY TO FRIDAY 8:00 AM - 6:00 PM
SATURDAY 8:00 AM - 6:00 PM",a year ago
3257,821,Juan Carlos,5,"Good place offers free training, karate, ash, soccer and more.",3 years ago
3258,821,Jose Becerra Lopez,3,"Free courses for young students, free admission.",9 months ago
3259,821,Diego Zapata,4,"They have the protocols, everything is ok, a little more charisma than those who do the museum tour, just that.",3 years ago
3260,822,Miryam R.L.G LG,5,,2 years ago
3261,823,Ayrton Flores Castillo,4,"A very quiet place, especially for studying in absolute silence, peace and quiet. The library has all kinds of books, although it doesn't have a large catalog. If you want to study alone, it's recommended. No one will see you, and you'll be able to be comfortable. This is based on my experience in 2018. I honestly don't know what it's like now.",3 years ago
3262,823,Jose Lar,4,It requires greater investment and developing sustainable projects in Aras de la Cultura.,2 years ago
3263,823,Sayri,1,There is no Library service at the moment -_-,5 years ago
3264,823,Pamela,4,There are many workshops for children and teenagers...,5 years ago
3265,823,Carlos Tocasqui,5,Good Art Workshops,7 years ago
3266,824,Merlina Villadoma Miranda,5,,a year ago
3267,825,David Cereus,3,Regular,3 years ago
3268,825,Alejandra Mesones,5,"I'm delighted with how they support the literary events and will be back for another presentation soon. The selection of books you can read while waiting for the show to begin is varied, and there's a children's section so the little ones can read too.",7 months ago
3269,825,Christopher Gerónimo Gonzales,5,"Its library is spacious, quiet, and comfortable. You can go in now to browse texts or use your own materials. The staff is very friendly. Highly recommended.",5 years ago
3270,825,AleM 2287,5,"A comfortable and free place for neighbors to study, read, work with a variety of books at hand, computers with Internet, toilet service, armchairs, tables and silence. Requires obtaining the license for a reasonable price and being warm in winter",a year ago
3271,825,Ivan Salinas Koifman,3,"It's a good place to promote culture, but it still needs a long way to go to become a great place. It has a lot of potential. They should tap into it more.",6 years ago
3272,826,Aldo Baca,5,"One of the few non-profit spaces truly committed to culture and its diverse manifestations. Warm, open, and transparent. Unique people and a diverse offering. Don't miss out if you have the opportunity.",4 months ago
3273,826,Julio Borges,4,"A good location, giving young people a chance to express themselves through their music. Really good sound and atmosphere. The only drawback was that they started almost an hour later than expected.",a year ago
3274,826,Jesús Navarro,5,One of the best places to have a good time,a month ago
3275,826,Niva Antezana,5,"Excellent music, atmosphere and drinks",3 weeks ago
3276,826,Mercedes Medina Ochoa,5,"A special place that embraces non-commercial culture, transports you, and introduces you to a bit of history. Kiri doesn't just seek to be the center of attention, but also supports new talent. Let's contribute by going, give yourselves a chance to see something new, you'll love it 💕",5 years ago
3277,827,Azulejos Iturry,4,Ok,6 years ago
3278,827,Patricia Trigoso,4,"A very well-maintained, small place. The staff is very helpful. There are videos on the topic that complement the exhibition.",6 years ago
3279,827,Blanca Temoche Cortez,5,The talks and exhibitions are very interesting and offer a variety of topics.,7 years ago
3280,827,David I. Villacorta Olaza,4,It is an apartment transformed into a gallery with two exhibition rooms.,7 years ago
3281,827,Luna Nonyr,5,,3 months ago
3282,828,Arline Abad,5,"You can see the entire Plaza de Armas and the Cieneguilla Church. It has games for children, and is clean, tidy, and safe.",a year ago
3283,828,Henry Anderson Huaman Tarrillo,5,Recommended visit on the weekend.,2 years ago
