place_id,name,clean_text
758,División PNP - Delitos Contra el Patrimonio Cultural (DIVINCPC),división pnp delitos patrimonio cultural divincpc specialized crimes cultural heritage nation
760,La Cruz del Viajero Park,cruz viajero park great little park av sucre next best pizza lima wouldnt make special trip come see cross would combine visit archeological museum plaza bolivar cross park gets name dates pilgrims travellers would come ask safe passage across peru around rest americas monumental cross erected catholic missionaries stands historical landmark travelers would stop pray protection journey port callao route plagued bandits cool awesome history tiny kinda dirty park worth photo op youre area much else dont make special trip safe quiet place ok
761,Monumento Miguel Grau,monumento miguel grau nan nan nan nan
762,HUACA UNI - Patrimonio Cultural,huaca uni patrimonio cultural nice safe place inside university engeneering entrance main gate nr old sulphite minerals mine big building works accident beautiful place nan nan
763,Huaca La Florida,huaca florida quiet place cleanest city cant imagine would area intangible old stonewall southern side looks abandoned huaca florida archaeological site located rímac valley central coast peru lima belongs formative period dating back bc c contains remains architectural complex ushaped plan representative style well one oldest unfortunately main part temple preserved lower parts used garbage dump without clear path theres nothing giant hole bunch stoners
764,Museo de Sitio del Cerro San Cristóbal,museo sitio cerro san cristóbal took bus flower market foot hill asked policeman best go safe suggested taxi took tuk tuk nice ride going community lovely view top stayed minutes tuk tuk brought us back would felt safe trekking nice view reach kind favelas uber driver scared leave us alone waited us go get us save back city center really nice place enjoy view city lima really special go night view great impressive see huge dimensions lima place abandoned since tourist buses going anymore get taxi uber bring make sure taxi waiting else would wait long time descend foot recommended would walk minutes slums every tourist want see experience parts land careful cautious lima mostly safe bad incidents
765,Huaca Aliaga,huaca aliaga partly natural northsouth oriented hill mortar walls remnants agriculture western side entrance gate university engineering studied uni id never heard huaca called aliaga huacas supposed names referring indigenous ancestors learn ingenieria urbanization located used aliaga estate interesting neglected attractive eye looks like mound rubble anyway heritage super since prestigious university country incredible something like protected needs valued
766,Casa Oquendito,casa oquendito restoration historic monument urgent also square nan
767,Quinta Del Marques De Presa,quinta marques presa ok wonderful visit warm welcome good information history place ongoing projects nice place needs state invest money rebuild lacks tourist orientation area unsafe place tourist attraction house perricholi lived lover viceroy amat however place somewhat dangerous outsiders due many villas alleys surrounding entrances number young people gather engage snatching drug use however lack security despite fact municipality built security module never worked regrettable true
768,Plazuela BARATILLO,plazuela baratillo compared past administrations current one keeps clean surroundings historic place filled great memories next wonderful woman young age raised family hard work effort love colleagues landlords know mrs luz thank mother nice place would given stars long pier open understand due current situation cant open day located rimac district plaza poorly maintained police presence security wish visit day night requires great care thank special place yesteryear next baratillo market delicious chanfainita sold panca many restaurants surroundings
769,Plaza Mayor in Santiago de Surco,plaza mayor santiago surco wonderfully vibrant community plazas one popular peru usually surrounded important buildings churches governmental offices plazas designed landscaped public comfort appreciation visited plaza brotherinlaw past christmas day got lost ended beach place remembered returned fantastic night place recomendado dudas ever wanted get outside lima without leaving try visit cozy place people surroundings gather spend time children acquaintances around five afternoon starts small fair vendors offer handicrafts sweet home made snacks town easter wait good friday observe devoted catholics display holy themed images made coloured sawdust bts back apobangpo
770,Plaza de Armas de Cieneguilla,plaza armas cieneguilla beautiful place see hills around plaza church wall heart main things see must see place travel close bellisimo buebo nice place
771,Centro Cultural de Interpretación,centro cultural interpretación see entire plaza armas cieneguilla church games children clean tidy safe recommended visit weekend spacious beautiful consider slope could childrens facilities nan nan
772,"National Museum of the Archaeology, Anthropology, and History of Peru, Lima",national museum archaeology anthropology history peru lima lot museum renovation still worth trip learned much peru independence staff friendly many english speakers spanish practiced help still big issues beautiful building well good show case archeology history peru inca culture free admission plus time see one first go see laco museum much appreciated museum definitely still remodeled lots areas available free english speakers little signage english english audio guide available qr codes english translations second building interesting exhibits see challenging without translation audio guide go good walking around looking exhibits feel like translating lots phone wife happy decided visit museum week sections accessible due recent apec summit decided go currently exhibiting pieces never exhibited pieces even peruvians seen yet quality quantity key last chance see museum fully close renovations end february reopen real tumi several gold silver pieces best preserved textiles weve chance see elements make worthy visit additionally museum real estele raimondi one important peruvian monoliths still exists finish also get see well preserved colonial mansion original floors beautiful garden last notes two entrances museum start visit second one leads casona one things seen moment finish go main one way less things see atm mandatory want see estele raimondi texts translated english could expect visiting nonenglish speaking country part experience visiting foreign country breweries near museum visit especially traditional queirolo tabern traditional food drinks nice quite place good place history lovers dont need buy tickets
773,PLAZA DE LA BANDERA,plaza bandera little square flagpole lots people learning dance exercising evening plaza bandera plaza dedicated national symbols peru learn history peruvian flag designed josé san martín read excerpts national anthem find information peruvian coat arms special celebration takes place every june th flag day peruvians special place addition june day peruvian flag military parade held open place square love place cool pecefull nicefood place good fiod
774,Saint Seiya Museum,saint seiya museum good collection one best animes record guiness twice room third floor exciting fan saint saiya course lima youre saint seiya follower place must visit kind nice people guide back free museum dedicated largest saint seiya collection world according guinness world records lots toys memorabilia interesting legal historical atitude explain many city
776,CasaCampoCieneguilla,casacampocieneguilla nice cozy suitable place big eventsbirthdays weddings etc quiet place relax enjoy pool playground children grill well equipped rooms cozy great excellent place spend day excellent spacious pool ideal spending weekend day friends quiet location quite far city theres ample parking nearby nice
777,Villas de Cieneguilla,villas cieneguilla beautiful place expensive water poll good planning going time pm pm next day quite rustic old towels room lowquality toilet paper adult woman employee saw cleaned rooms prepared served breakfast acted doorman even saw gardener cut water night things wouldnt return hotel lot silly outdated rules want charge even breathing restaurant food bad expensive dont get lasagna pool children small showers little hot water bathing frustrating cable first day days cut midnight barbecue area like said charge everything quite lot time limits arrival andor departure night ridiculous im paying guest prisoner owner nice doesnt make terrible time maybe kids worth couple recommended begin rent bungalows normal rooms water pressure shower zero comes either hot cold water sink comes dark blankets stained advertise pool mini obvious maintained games children adults old poor condition charge really exaggerated offer hotel old rules cant enter hotel pm rural place grilling charge using grills charge cutlery plates glasses grills pm want cook lunch cant someone visits day charge soles per guest pm pm pool shallow pool filled three people infrastructure poor poor condition recommended hotel felt obligated arrive time said roommate sleep somewhere else since arrived time imposed never return
778,Templo Villa Corazón De Buda,templo villa corazón buda stayed outside theyve put metal gates padlocked latches making access difficult theres disabled access outside see wellkept gardens beautiful nan nan
780,ESTATUA KWAN YIN,estatua kwan yin nan
781,LitosPet - Hospedaje Canino,litospet hospedaje canino accommodation nice really care play dogs take great care attentive staff super friendly constant communication owners flash always comes back happy tired much playing cala mango always enjoy stay litospet know every time pick theyre happy run back vehicle theyre professional attentive team keep updated daily little ones sending photos videos gives much peace mind whenever travel work plus new bathroom service come home clean happy recommended service offered met expectations cotito happy daycare friends another thing loved sent information photos videos little one response time questions super fast attentive litospet become one babys favorite places thank much travel occasionally theres place feel safer leaving dog theyre excellent service theyre always touch complaints know summer could talk shed always ask take see friends shes made congratulations hope continue count thank excellent experience kira couldnt grateful litospets service beginning made feel safe leaving dog care staff incredibly friendly professional showing great love animals loved receiving daily updates photos videos dog enjoying games recommend place anyone looking reliable loving place leave furry friends
782,Casa de campo Los Laureles en Cieneguilla,casa campo laureles cieneguilla good owners super friendly everything beautiful cozy spacious place really nice nan nan nan
783,La Finca de San Pascual,finca san pascual special place spend time family many mosquitoes annoying great place kids adults great food cozy country restaurant food usually arrives quickly takes bring little ones along play games making wait enjoyable nice thing weekends various activities like magic balloon twisting love going family prices arent high seasoning delicious nice place childrens playground equipment isnt safe food delicious drinks good chicken could use little flavor everything else delicious service good could better thing would add security childrens playground equipment exposed wires behind inflatables one supervising good place go lima menu limited recommend bbq bacon pizza eat bb chicken although took hour take account average tickets per dish
784,"Condominio ""Río del Sol""",condominio río sol recommend
786,Elanitos,elanitos nan
788,Bar de Augusto,bar augusto lovely spacious country location wellkept lawn garden pool excellent holding events loved spectacular good service friendly people nan nan
792,Malecón La Costanera,malecón costanera needs improvementa lot great amazing park relax full fronton
793,Malecon Costa Sur,malecon costa sur entire public area privatised cant get corrupt stepping place takes away stress enjoy watching sunset fullest one best corners city show button corner lima district chorrillos almost hidden place part peruvian capital beautiful pedro osma avenue takes us district boundary barranco chorrillos right streets access sector houses beautiful houses beginning th century including summer house former president billingurst completely residential area find anywhere eat ideal walking cycling view towards beautiful see among others pescadores beach morro solar approximately meters route culminate old chalet school religious sacred heart oasis tranquility
794,El Hornero Chorrillos,hornero chorrillos came drinks lunchtime drawn beautiful building sat cozy bar upstairs vintage hacienda watched locals fill place enjoy amazing steaks english staff brilliant accommodating wonderful pisco catédral price bar barranco highly recommend time great food drinks anticuchos best excellent service best food good restaurant family enjoyed wonderful experience staff kind thoughtful care every detail staying food extremely yummy really good desserts plus view spectacular totally recomend restaurant go back next visit lima congratulations nice place
795,"Coliseum Club de Regatas ""Lima""",coliseum club regatas lima nice venue development basketball although local sub succumbed basket center club incredibly supportive competitive friendly simple sports without sacrificing quality efficiency congratulations services maintained good order basketball court better attended athletes good vision conduct congratulations fairly complete gym wellmaintained facilities designed achieve best possible performance training session match bleachers comfortably watch sporting event ventilation could improved overall facilities quite good stands bit uncomfortable spectators good court floating floor
796,SOS Restobar,sos restobar excellent service fast affordable prices excellent food service good ordered chicken causa delicious fresh well served one best places good service atmosphere recommended good taste food compatible price
797,Manuel José Cuadros Park,manuel josé cuadros park place interesting dont opinion much see great super nice fresh good view suggest placing seat better stay enjoyment also specific place pets since leave excrement scattered responsible owners carry bags others ignore detail overall pleasant recommended
798,Juegos Malecon los cedros,juegos malecon cedros pleasant place exercise spend time little ones night especially weekends place fills addicts shamelessly spread smoke joints quite unpleasant currently june many childrens playground equipment repaired remodeled ideal place children fun everything draw rent paint also types games fun ample parking beach dangerous bathing rough walk sand play little slap wrist municipality cleaning collaborate good children pretty especially going children faces beautiful scenery special jogging track lots childrens games beach volleyball court fronton areas synthetic grass everything beautiful excellent changed lot many things fun even children family good place fun lacks little maintenance
799,CHORRILLOS VERDE,chorrillos verde area nice go group walk afternoon beach beautiful visitors leave lot trashvery safe excellent pleasant good view kayaking pescadores excellent fun experience ignoring attention hosts kayaking blurs experience spectacular place enjoyed lot family wonderful view
800,El Malecón,malecón good place fast food pleasant quiet ventilated good service today tuesday enjoy tasty lamb broth good rich super delicious nan
801,Misky Chicken,misky chicken nan nan
802,Cultural Center Ricardo Palma,cultural center ricardo palma excellent cultural centre different exhibitions year interesting highly recommended interesting building free visit although much exhibit day went always find good exhibit time showing student art work faber castell competition really enjoyed creative interesting times seen photography exhibits pretty cool always good place stop exploring miraflores make sure stop couple spacesgalleries make sure check really interesting cultural center great art exhibits entrance free receptive personnel available provide accommodations like extra chairs wifi
803,Ccori Wasi Cultural Center,ccori wasi cultural center excellent exhibition someone involved architectural design chunk career loved displays none salas anything see metal rock display one salatalk surrealin museum peruvian cultureit laughablethe visit waste time would expect national museum peak tourist seasonthe notion stragic planning exit nice exhibition space usually works art public viewing admission fee appears open days week stop area liked lot exhibition university achitecture graduates work impressive topics exhibits exceptional way cultural place peruvian art arquitecture literature
804,Centro Cultural Británico,centro cultural británico great exhibits theatre classes various locations lima perú great theater fantastic art gallery nice place visit nice place art presentations good place learn english
805,Cultural Station,cultural station great breakfast even neighbors singing terraces great today world theater day incredible free performances venue beautiful best part outdoors im announcing cafe closed new concessionaire good enjoying movies concerts theater
806,Centro Cultural Universitario Los Andes,centro cultural universitario andes perfect place study pray meditate excellent place discuss theological general cultural topics good training cozy atmosphere feel home public place university residence formation young university students according spirituality opus dei sought excellent place receive training improve person
807,Centro Cultural Universidad de Piura,centro cultural universidad piura building built great architecture get feeling leaving present time great place everything especially going event ok excellent space promotes highquality art culture thought university piura cultural center meeting point reflection creativity dialogue offers exhibitions concerts plays workshops conferences enrich citys cultural life good proposal cultural center miraflores rescue somewhat abandoned house district open public part hope announced exhibitions arrive
808,LOCAL CULTURAL LAS LOMAS DE LA MOLINA,local cultural lomas molina ongoing activities children adults well food court community enjoyable excellent experience excellent cultural center children young people participate different art expressions great community gatherings theres burger truck great lack courses local maintenance
809,La Academia,academia first time math classes went quite well atmosphere pleasant helps immerse studies plus many programs strongly support teaching real success nephew alpamayo goes friends improved noticeably math chemistry best thing classes personalized teachers super educational highly recommend bad teaching plus administrative staff teachers treated well teaching useful able enter university lima whatever offer excellent academy good teachers psychologists staff general parent provide timely information academically courses
810,Cursos Nueva Acrópolis La Molina,cursos nueva acrópolis molina cool tremendous professor one talk expand knowledge place also cozy clean various courses good location today first class good impression experience recommended good place excellent school offers classes philosophy life yoga public speaking teach teachings different philosophers based brotherhood ideals improve person world
811,Centro Cultural San Borja,centro cultural san borja great place take classes offers different kinds activities theater dancing handy crafts etc addition library quiet study friendly place look feel good extraudinariamente expectacular
812,WAYTAY Centro Cultural,waytay centro cultural excelntee every year hold international theater festival agustino takes place huanca forest park headquarters fun attractive place spacious free things easy buy things without leave area sometimes theres lot noise garbage truck good place quiet good areas
813,Punto y Espacio Cultural,punto espacio cultural excellent multispace artistic proposal nan
814,Cuarso - Cultura Arte Sociedad,cuarso cultura arte sociedad nice place cool straw pretty well
815,Rosacruz Lima Cultural Center,rosacruz lima cultural center best place good morning fr would like contact cannot use telephone number indicated could tell contact pay visit thank excellent place perfect mystical philosophical scientific studies one oldest traditional initiatory orders world wonderful place learning knowledge principles laws nature love god deep peace excellent place cozy lot knowledge
816,Asociacion Cultural Buho Rojo,asociacion cultural buho rojo pretty nice place studied treat well patience although price may little high worth loved make visible put posters academy good programming free events nan nan
817,PUCP Cultural Center,pucp cultural center love cultural center super central great selection movies great spot plays cafeteria also nice seating inside outside gallery thoughtfully curated good experience like cultural artistic place place perfect place enjoy art share nice exhibition worth checking movie theater offers movies massively distributed sound quality good confort seats could better
818,Centro Cultural CAFAE-SE,centro cultural cafaese great place theatre tin cultural center library gallery art great nice place well equipped good lindisimo
819,Centro Cultural El Olivar de San Isidro,centro cultural olivar san isidro nice kids theatre cultural establishment located olivar san isidro beautiful peaceful attended interesting modern art exhibition end august highly recommend cultural center beautiful room girls boys practice ballet classes afternoons loved beautiful concert hall small meets expectations easy get arequipa avenue via blue corridor first time went theater downstairs next art gallery show good activity called childrens hour tuesdays pm previously published facebook page municipality san isidrowell facilities super good today went zoom room present magic show everyone super friendly attentive room good show
820,Palacio Municipal y de la Cultura,palacio municipal cultura love architecture nice green areas around lots trees near provide fresh oxygen early morning run historic place municipal palace welcoming place steeped history various exhibitions open community artists share work public perfect place visit beautiful wellpreserved decorated mansion supports cultural promotion san isidro district city lima offers art exhibitions cultural workshops recitals part cultural ecological tourist circuit olivar park also offers excellent café located heart olivar next small lagoon small spectacular space promoting art san isidro permanent art exhibition second floor painting music teaching spaces living near san isidro cultural center one best experiences living lima visit bicentennial peru municipality san isidro exhibits paintings famous people peru heroes independence well mayors
821,Palacio de la Cultura- Puente Piedra,palacio cultura puente piedra cool beautiful place nice infrastructure admission free several summer workshops regarding museum located first floor admission free first show minute video tour guide begins explanation last approximately minutes case didnt make advance arrangements went guide available guided tours museum monday saturday pm pm pm arrange tour cesar vallejo municipal library monday friday pm saturday pm good place offers free training karate ash soccer free courses young students free admission protocols everything ok little charisma museum tour
822,Centro Cultural Holístico Luy Gue,centro cultural holístico luy gue nan
823,Culture House Puente Piedra,culture house puente piedra quiet place especially studying absolute silence peace quiet library kinds books although doesnt large catalog want study alone recommended one see youll able comfortable based experience honestly dont know like requires greater investment developing sustainable projects aras cultura library service moment many workshops children teenagers good art workshops
824,Campo Deportivo De Fútbol Guillermo Montes Casir Corazón,campo deportivo fútbol guillermo montes casir corazón nan
825,Casa de la Cultura de Lince,casa cultura lince regular im delighted support literary events back another presentation soon selection books read waiting show begin varied theres childrens section little ones read library spacious quiet comfortable go browse texts use materials staff friendly highly recommended comfortable free place neighbors study read work variety books hand computers internet toilet service armchairs tables silence requires obtaining license reasonable price warm winter good place promote culture still needs long way go become great place lot potential tap
826,El Paradero Cultural Lince,paradero cultural lince one nonprofit spaces truly committed culture diverse manifestations warm open transparent unique people diverse offering dont miss opportunity good location giving young people chance express music really good sound atmosphere drawback started almost hour later expected one best places good time excellent music atmosphere drinks special place embraces noncommercial culture transports introduces bit history kiri doesnt seek center attention also supports new talent lets contribute going give chance see something new youll love
827,Lucila Walqui Gallery,lucila walqui gallery ok wellmaintained small place staff helpful videos topic complement exhibition talks exhibitions interesting offer variety topics apartment transformed gallery two exhibition rooms nan
828,Centro Cultural de Interpretación,centro cultural interpretación see entire plaza armas cieneguilla church games children clean tidy safe recommended visit weekend spacious beautiful consider slope could childrens facilities nan nan
829,Casa de la Cultura Cieneguilla,casa cultura cieneguilla recommended completing procedures related womens rights provide social support soup kitchens also auditorium seats people next door recreational park sports childrens play areas meetings good initiative municipality takes long time public meets requires everyone forward photos air conditioning large furnished cinemastyle auditorium congratulations public attention module inclusive excellent attention human talent perspective taking nice place allows recreation good family time
831,"Centro Cultural ""Musicland""",centro cultural musicland nan
833,Centro Cultural Ágora,centro cultural ágora contribution make children young people excellent respects
834,Ayni Sonqo Perú,ayni sonqo perú nan
835,PEÑA FELIPE PINGLO,peña felipe pinglo nan nan
836,Folk Dance Perú,folk dance perú fun dancing nan
837,centro cultural fit A&B,centro cultural fit ab ab cultural center helped recover stress
838,Centro Cultural San Jerónimo,centro cultural san jerónimo would better awning event since heat terrible good place nan nan nan
839,Casa de La Cultura,casa cultura super staff attend certain jorge avilés sends anywhere else job without inept incapable people wonder one goes anything earn salaries wasting time bit tucked away central location found house culture especially barranco excellent building clean bathrooms quick serve public satisfying inspiring
840,Sala Quilla,sala quilla like entrance tables chairs resembling waiting room simulating cafeteria longer serve food back space stage seats offers service men women well ample space performers small pretty cozy theater good option visiting barranco night welcoming place simply preserves architecture stands age hosting events add value tourism art culture barranco plays like one went see called country happy piece abstract highly realistic theme reflecting political social problems experienced country service respectful atmosphere lacking ventilation system reception desk also consider system within reception area
841,Cultural center Juan Parra del Riego,cultural center juan parra riego weekends good food bazaar inviting local group musicians good place buy organic food handmade clothes normally art gallery also building quite interesting design barranco know probably good place fill time interesting art strange falun gong exhibit going free viewing girlfriend found building extremely beautiful walking around barranco discovered beautiful republican house emblematic place overhere nice place cozy library art exhibition good environment beautiful place wander barranco stunning
842,Casa de la Mujer,casa mujer garage surf shop ok pleasant house young ladies attend craft classes crochet ayacucho embroidery ribbon embroidery painting fabric wood etc spacious rooms recommend madam stay home come enjoy moment courses taught beautiful womens house barranco fascinating mayor invites everyone participate without belong barranco thank mr mayor big heart spectacular free workshops pleasant place various practical recreational activities take place open ages
843,Centro Cultural Cholo Terco,centro cultural cholo terco must visit love place nice beautiful space lot peruvianthemed art well content versioned authors style highly recommended go gallery going barranco towards beaches admission completely free also space coffee desserts super good quiet place see exhibitions also cafeteria view descent also present activities music poetry always passed however found closed since little late amazing place beautiful original art really impressed must visit area
844,Casa Libertad,casa libertad nan nan nan
845,"iCafe (Imaginación, Cultura, Arte y Fe)",icafe imaginación cultura arte fe great little breakfast spot lovely chill vibe permanent art display whether painting sculptures good art fairs every last weekend month different artists show sell works community share talk culture art faith every sunday morning accompanied excellent music presentation two young teachers excellent wanted coffee wasnt nan
846,El Gato Tulipán,gato tulipán make sure go upstairs lovely vibe great place relax friendly atmosphere place amazing good vibe three cats including miau tse tung attentive friendly bartenders live music salsa baby great terrace spectacular view see pics id give six stars could fun little place stop get coffee drink expresso spoke bartenders little bit petted cats went rooftop beautiful view barranco great seating area definitely stop really cool place chill owner great classical guitar player hes well connected local art industry may find one kinds art pieces reasonable price concerts music lessons weekend also terrace upstair open everyone incredible exposition adriana peralta september worth checking
847,Estudios Socorro,estudios socorro nan
848,La Candelaria,candelaria wonderful experience thanks staff candelaria first night lima couldnt entertaining showman orchestra dancers waitress everyone everything offer special night traditional music food thay also helped celebrate special birthday try wont regret best place lima see great variety traditional dances peru great place enjoy dance eat drink showman best part entertaining fun ive several times always much fun ill definitely come back weekend afternoon luncheon program opened pm program starting pm ending pm good food live band costumed dancers great well organized clean place take turist friends locals reservations pm show started pm great time atmosphere great everyone enjoying performances talented crew friendly staff good variety performances main host hilarious food drinks good everyone encouraged get dance stage
849,Casa Bulbo,casa bulbo cool spot duda espacio amplio nunca parece llenaso like electrónico place different rooms cocktails looked posh beers heladaza open air main room rip dartz definitely club bar three floors three electronic djs music drinks good atmosphere cool crowd fun bit older bit hipper people great bar different acts day great time friends enjoyed well done cocktails highly recommend going beautiful cultural center great music selection broadcasting talented local international artists music visual arts amazing great job casa bulbo long life arts music thanks really nice bar good ambience shows would recommend
850,Casa Infinito - Espacio Cultural,casa infinito espacio cultural beautiful place excellent energy old neighborhood movement citizen tradition horrible place
851,Asociación Cultural Apongo - ACUA,asociación cultural apongo acua good location close lima accessible arrival hope improve signage restrooms best experience best family innovative place ancient creative customs one compare place recreation green areas also beautiful chapel spacious place play sports family
852,Pisqueria Don Luis,pisqueria luis quiet comfortable space good experience recommended like pisco good music nan cool creoleism
853,CIJAC - casa infantil juvenil de arte y cultura,cijac casa infantil juvenil arte cultura ok ohhh excellent place children spend useful vacations developing artistic potential invited task support technical team treated well able observe carried sports art group tasks sector ves comfortable
854,"""Sand and Mats"" cultural assoc.",sand mats cultural assoc highly recommended cultural venue activities selfmanaged nature popular district like villa salvador reconocida institución cultural formativa villa salvador recomendable place rímac emblematic happy expanded menu example plan eat green noodles breaded steak go hikari however find delicious rímac juggling games moment enter premises place full children teenagers wanting change present giving smiles good theatrical works message identity pleasant place excellent actors performances social message recommend
856,Centro Cultural Raíces Del Perú,centro cultural raíces perú teacher good teaches well think
857,CEOPA,ceopa ok fast service good service nice food best thing super clean good stay calm day walk carefully night full garbage everywhere always stop burning go visit relatives mayor
858,CENTRO CULTURAL URQUILLOS,centro cultural urquillos good place enjoy events excellent little poorly organized nan ahí
859,ORGULLO PERUANO,orgullo peruano place children learn bujinkan martial arts workshops ninja karate marinera classes also available teens adults various schedules choose located good area near abraham valdemar school one block san martin university recommended children several courses participate andrés bosa karate sensie excellent children lot patience dedication professor miguel olave good dedicated studentsthe best reason threetime champion super grateful teachings good food fast service expressing dance
860,Casa Gea Perú,casa gea perú fed trichome good
861,Surco House of Culture,surco house culture surco rosales cultural center phase ii offers wide variety workshops children adolescents adults train learn qualified instructors teach specialties specialize rosales cultural center phase ii excellent place learn beautiful place work gave theater workshop many cultural workshops adults children enjoy year round interesting careful attention special enjoyable educational courses children highly recommended recommend visiting place really specialize career guidance especially youre struggling teenager go check nothing lose gain lot
862,Linaje Peruano,linaje peruano lively professional dance lessons friendly staff school offers great deal dancing styles different levels great place take dancing lessons lima infrastructure isnt new environment isyoung full life learn dance typical peruvian dances work body new creative aerobics great dance academy cool place full afroaerobics
863,Gnosis Surco,gnosis surco gnosis knowledge liberated consciousness nan nan
864,Youth House of Surquillo,youth house surquillo church services held every sunday nice environment staff kind yes house adult yes activities taking place entertain youth always conversation discussion going improve talent reduce violence activity youth spanish casa adulto guiding young guys get employment choose right path great day kids l mmm mmm mmmmn ok
865,Centro Social Cultural Musical de Breña,centro social cultural musical breña best timepeople friendly socialized nice typical peruvian music loved place wonderful music food love place nice people good music good food p super
866,La Casona De Rick,casona rick cultural place wonderful opportunity countless times enjoyed different activities given cozy place little ones elderly think everyone enjoy friendly people several interesting art musical courses check facebook get involved place offers cultural events local residents offers movies karaoke acting school many cultural events place awesome cheap quality entertainment family cozy find lots fun
867,Centro Cultural UCH,centro cultural uch spare parts electrical appliances new accessories available ideal students facilities basic since offer free shows couldnt ask much might recognizable number events outside cozy interesting excellent
868,Nueva Acropolis,nueva acropolis qqq ok institution committed serving society three areas activity philosophy culture volunteering found location unique facade resembles fortress opinion gives special charm fits perfectly design houses medievalstyle stoneclad facade interior special atmosphere would definitely take recommend courses know work social media impeccable track record recommended philosophical training center excellent school giordano bruno good place always people smile
870,PODER & CULTURA,poder cultura fun place prro excellent nan nan
871,La Comuna - Lima Norte,comuna lima norte parque recreativo mas hermoso univerditaria izaguirre paso genial good experience promoting community culture various healthy interesting activities great value contribution society new space interesting cultural offering theres need places like north lima impossible pass without checking place good music cuban anthology interesting good cultural proposal lima norte
872,centro union antonio raimondi,centro union antonio raimondi cozy quiet place nan
873,Centro Cultural El Huaralino,centro cultural huaralino great time friends booths causes chaotic queue buy beer also go bathroom way charge good atmosphere dancing toilet services little neglected even though charge enter monse synthetic court without balls vests without protective netting event nice infrastructure needs improved
874,Espacio Raui,espacio raui beautiful place lots activities break routine meet new friends plus youll best service world cozy space good customer service order arrived thank good luck nan nan
877,SOL DE MEDIANOCHE - ARTESANO,sol medianoche artesano unconventional performance space people charge supportive also inspiring want similar space future nice place cant go family destress comfort zone see play great place amazed show progress show every time working long time built festival truly deserves spread excellent
878,CENTRO CULTURAL PARQUE ZONAL SINCHI ROCA,centro cultural parque zonal sinchi roca nan
879,Colliclown - Teatro en casa,colliclown teatro casa colliclown magical place service place provides community incredible smith great artist worth visit beautiful magical place breathe theater lot art every cultural center always great investment society wonderful place classes puppet performances theater taught cheerful atmosphere recommend visit social media channels find news us
880,Comas Records,comas records good place small gigs comas communitys cultural advancement longer surprising development youth legacy elders allowed many citizens showcase talents elevate neighborhood among many notable figures various circles whether sports music art science making names nationally internationally fills thriving district pride would enough space name example sports volleyball team deportivo geminis participated heavily peruvian championship soccer oreja flores collique neighborhood stands fullback u cabanillas delicious pizza lots cheese way like place meet celebrate family friends good service good
881,vale un peru,vale peru large dance teaching venue especially marinera norte nice place children fun art worth peru nan nan
882,centro cultural Herencia Peruana,centro cultural herencia peruana excellent teaching good recommended nan
883,Luciérnagas Espacio de Arte,luciérnagas espacio arte beautiful spacious fun moment little ones recommendation personnel assign tasks better organized game room also offers workshops activities children also learn perfect place children place wonderful promote art reading nice entertaining show family especially children great time
884,"""La casa del Camaleón""",casa camaleón great place polish skills either hidden shine every day also welcoming place feels like everyone family great place speak experience delighted part group nan nan
885,Centro Cultural Escuela Kactus,centro cultural escuela kactus nan nan
887,Casa de la Cultura de San Miguel,casa cultura san miguel good place visit interesting activities found even free definitely recommend lots activities young crowd periodically open diverse expositions events varying topics big place event get know bit peruvian culture demonstrated ok
889,Peruvian-Japanese Cultural Center,peruvianjapanese cultural center randomly discovered going restaurant mapped advance pleasant surprise extremely clean well kept peaceful place much see free museum second floor opens facts hard find place bustling workshops classes businessesso much build story office tower free day went large museum good although guess expected japanese spanish still interesting english person cultural center represents fusion peruvian japanese culture one best places know japanese culture peru moreover place celebrating premio nacional kaizen friendly staff aware museum garden closes pm weekdays weekends museum closes early thing open pm two restaurants dance center small art gallery go pm
890,Centro Español del Perú,centro español perú great place god worshiped milonga coolll super pp
891,Club Costa,club costa excellent place child study costa center place belonging opus dei spiritual cultural activities developed development inner self place children learn use free time great level cultural center club emerged initiative families committed teaching children values great cultural center schoolchildren university students
892,Pacific University Cultural Center,pacific university cultural center theater nice comfortable play good awesome place enjoy class cultural center great theatre good premium
893,Centro Cultural de Jesús María,centro cultural jesús maría due minimalistic design infrastructure quiteness library perfect stay focus study long hours opened pm monfri pm sat albeit closed sun additionally take advantage free wifi free bottle refillers give try reasons repent nice center enjoy good performance used coworking space clean staff friendly loved municipal theater jesús maría interesting apart servirlo gutiérrez art culture gallery small pleasant venue often host various performances including theater shows renowned artists last time went reynaldo arenas performed play day moon highly recommend
894,Centro Cultural de Rusia,centro cultural rusia took russian classes extremelly rude customer service representative rude disrespectful native russian teacher extremelly bad teaching techniques badly organized classes usually holds events space small beautiful architecture addition promoting science showcasing culture country excellent attention students small cozy lots russian art cuisine
895,ICTYS,ictys good cultural center promotes culture art good presentation good collaboration artisans excellent place share weekend friends beautiful works peruvian artisans nan
896,Centro Cultural Deportivo Lima,centro cultural deportivo lima great place festival road uktra rocked good place close beach great bad ok g ee lp
897,CC Cine Olaya,cc cine olaya wonderful ready get wet exicet water lights show great place cultural activities events art music behind deep social change place worth visited supported amazing place theatre live music new art space cool reminiscent germanys youth centers one hipster places lima
898,Centro Cultural CHIMANGO Lares,centro cultural chimango lares nice arent dishes youre asking theres air conditioning take long time serve cozy atmosphere teacher eager teach beautiful nan
