event_id,title,category,location,date,event_status,days_until_event,temporal_weight,ticket_availability,organizer
71481,TRES MARÍAS Y UNA ROSA 39 AÑOS DESPUÉS,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-03,Pasado,-23.0,0.8,available,"r una gran arpillera que cuente los momentos significativos de una comunidad que conmemora sus 50 años de creación, con los matices propios de sus vidas y la del colectivo."
66770,El barbero de Sevilla,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-08-14,Pasado,-73.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70945,"DAÑO, de Phoebe Eclair-Powell",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-23,Pasado,-33.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""LA IRA PRODUCCIONES S.A.C.""}}"
71347,STICK TO YOUR GUNS & BANE Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-05-07,Futuro,193.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71010,EL TIEMPO TODO LOCURA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-05,Futuro,102.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
70826,RIVERS OF NIHIL Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-03,Futuro,100.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
71874,RILUX EN VIVO - LIMA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70504,Destroy Boys en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-09,Futuro,44.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
71425,José y El Toro presenta : La Vida Lenta en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71226,El Huracán vuelve a girar: Santaferia en lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
71378,FLEMA en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71187,UNA NOCHE PARA EL RECUERDO - LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70492,DUCTAPE EN LIMA | 14° ANIVERSARIO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-28,Futuro,33.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Tumbas Eternas""}}"
71893,Alejandro y Maria Laura en La Noche,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-27,Futuro,32.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Alejandro y Maria Laura Música""}}"
71568,"SHOW DE COMEDIA - ""LIBRO DE RECLAMACIONES""",stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71563,MICRO CIUDAD 2 - LADRONAS,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-06,Pasado,-50.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69536,Rusowsky en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-18,Pasado,-8.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Veltrac""}}"
70488,Dano en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-16,Próximo,21.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70631,RÉQUIEM,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-08-29,Pasado,-58.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""WALTER ROBERT DURAN FRANCIA""}}"
71595,P1Y0 - EL REGRESO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-28,Pasado,-28.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71623,FELIZ ANIVERSARIO MIGUEL SALAS EN TINTAY DE VMT,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-27,Pasado,-29.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""TAURO PRODUCCIONES""}}"
71182,404: This page could not be found,party,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-31,Próximo,5.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71001,HABLAR CON MUERTOS,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-28,Pasado,-28.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70882,“La Mar”,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GEORGE ANTHONY ANASTACIO ANDRADE""}}"
71342,404 Deeptech Summit - PTW,tech,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-03,Pasado,-23.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71374,Las Bandalas 2 – Temporada 2025,theater,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORITO COMUNICA E.I.R.L.""}}"
69308,XANDRIA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-03,Pasado,-23.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71589,DR JEKYLL & MR HYDE,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-19,Pasado,-37.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""LOS ASOMBROSOS SOMBREROS E.I.R.L.""}}"
71703,LAS PREVIAS AL CONCIERTO DE LINKIN PARK EN LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-25,Pasado,-1.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
66560,EL CUARTO DE VERÓNICA de Ira Levin,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-09,Pasado,-17.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71370,KOINO YOKAN & LOS RUMBEROS en Lima,party,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-05,Próximo,10.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71752,¡ARGENTINAZO EN YIELD ROCK!,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-03,Pasado,-23.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71551,OCÉANO,theater,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-15,Próximo,20.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70762,Mi gran noche: Nueva ola Sinfónica,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""TARKUS PRODUCCIONES E.I.R.L.""}}"
61879,Tour Estadio Alejandro Villanueva,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2024-05-27,Pasado,-517.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CLUB ALIANZA LIMA""}}"
71770,GRAN FINAL II Concurso Juvenil Arquidiocesano de Danzas Folclóricas 2025,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ARZOBISPADO DE LIMA""}}"
71786,PESO,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Peso de la Compañía Silvestre""}}"
58590,"¡Full Day Cañón de Autisha! Laguna Subterránea, Cueva de Murciélagos, Rapel y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-11,Pasado,-715.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,erosramazzotti2025,Lima,2025-11-24,Próximo,29.0,1.5,unknown,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
71347,STICK TO YOUR GUNS & BANE Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-05-07,Futuro,193.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71010,EL TIEMPO TODO LOCURA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-05,Futuro,102.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
70826,RIVERS OF NIHIL Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-03,Futuro,100.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
71874,RILUX EN VIVO - LIMA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70504,Destroy Boys en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-09,Futuro,44.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
71425,José y El Toro presenta : La Vida Lenta en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71226,El Huracán vuelve a girar: Santaferia en lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
71378,FLEMA en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71187,UNA NOCHE PARA EL RECUERDO - LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}"
69653,AMOR DE MARINERA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JUAN CARLOS RUIZ HIDALGO""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70600,Con todo menos miedo - Unipersonal de Natalia Salas,theater,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-10-10,Pasado,-16.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PLAYBILL""}}"
